bill_no,date,customer_id,product_id,quantity,selling_price,discount,gst,total_amount,payment_mode,purchase_price,profit,year,month,quarter,day
BILL008457,2025-05-05,937,5,3,221,10,79.56,732.56,Card,132,267,2025,May,2,Monday
BILL008458,2025-03-18,591,138,2,451,10,45.1,937.1,Card,382,138,2025,March,1,Tuesday
BILL008459,2025-12-17,120,132,3,296,50,44.4,882.4,Cash,208,264,2025,December,4,Wednesday
BILL008460,2025-04-26,867,148,2,377,20,0.0,734.0,Card,274,206,2025,April,2,Saturday
BILL008461,2025-09-16,685,30,3,359,10,193.86,1260.86,Cash,275,252,2025,September,3,Tuesday
BILL008462,2025-02-13,678,70,2,420,30,0.0,810.0,UPI,330,180,2025,February,1,Thursday
BILL008463,2025-03-06,297,65,1,124,50,14.88,88.88,UPI,25,99,2025,March,1,Thursday
BILL008464,2025-07-28,22,202,3,202,30,109.08,685.08,Cash,98,312,2025,July,3,Monday
BILL008465,2025-08-04,826,132,2,296,0,29.6,621.6,UPI,208,176,2025,August,3,Monday
BILL008466,2025-05-10,728,155,5,281,30,252.9,1627.9,UPI,146,675,2025,May,2,Saturday
BILL008467,2025-07-19,853,16,3,410,10,147.6,1367.6,Cash,307,309,2025,July,3,Saturday
BILL008468,2025-01-02,342,55,4,228,10,45.6,947.6,Card,119,436,2025,January,1,Thursday
BILL008469,2025-04-05,345,138,1,451,50,22.55,423.55,Cash,382,69,2025,April,2,Saturday
BILL008470,2025-09-18,717,239,3,254,10,0.0,752.0,Cash,187,201,2025,September,3,Thursday
BILL008471,2025-02-04,864,92,2,337,10,0.0,664.0,Cash,216,242,2025,February,1,Tuesday
BILL008472,2025-03-16,534,48,2,423,20,101.52,927.52,Card,313,220,2025,March,1,Sunday
BILL008473,2025-11-23,281,164,1,144,10,7.2,141.2,UPI,100,44,2025,November,4,Sunday
BILL008474,2025-10-15,343,76,5,178,0,160.2,1050.2,UPI,29,745,2025,October,4,Wednesday
BILL008475,2025-06-22,675,186,3,433,0,0.0,1299.0,UPI,355,234,2025,June,2,Sunday
BILL008476,2025-02-04,142,148,4,377,30,0.0,1478.0,Cash,274,412,2025,February,1,Tuesday
BILL008477,2025-06-08,108,233,4,275,10,132.0,1222.0,UPI,215,240,2025,June,2,Sunday
BILL008478,2025-08-17,278,108,2,423,50,42.3,838.3,UPI,277,292,2025,August,3,Sunday
BILL008479,2025-04-03,360,213,3,109,10,0.0,317.0,Cash,23,258,2025,April,2,Thursday
BILL008480,2025-04-06,779,233,2,275,30,66.0,586.0,UPI,215,120,2025,April,2,Sunday
BILL008481,2025-07-24,968,129,5,500,50,125.0,2575.0,Card,387,565,2025,July,3,Thursday
BILL008482,2025-08-02,129,74,4,483,0,96.6,2028.6,UPI,345,552,2025,August,3,Saturday
BILL008483,2025-12-28,725,176,5,341,20,85.25,1770.25,Card,224,585,2025,December,4,Sunday
BILL008484,2025-03-11,119,204,2,73,30,0.0,116.0,Cash,60,26,2025,March,1,Tuesday
BILL008485,2025-01-30,269,57,3,318,20,47.7,981.7,Cash,174,432,2025,January,1,Thursday
BILL008486,2025-12-26,460,160,1,283,0,50.94,333.94,Cash,257,26,2025,December,4,Friday
BILL008487,2025-11-16,449,90,1,423,10,76.14,489.14,Cash,327,96,2025,November,4,Sunday
BILL008488,2025-01-16,688,93,5,353,20,88.25,1833.25,UPI,251,510,2025,January,1,Thursday
BILL008489,2025-04-16,807,165,1,244,30,12.2,226.2,UPI,203,41,2025,April,2,Wednesday
BILL008490,2025-02-18,283,202,4,202,10,145.44,943.44,Card,98,416,2025,February,1,Tuesday
BILL008491,2025-10-11,541,169,1,254,20,0.0,234.0,Cash,179,75,2025,October,4,Saturday
BILL008492,2025-12-18,49,93,4,353,0,70.6,1482.6,Cash,251,408,2025,December,4,Thursday
BILL008493,2025-09-10,911,149,4,383,30,0.0,1502.0,UPI,245,552,2025,September,3,Wednesday
BILL008494,2025-07-11,174,152,2,259,0,0.0,518.0,Card,134,250,2025,July,3,Friday
BILL008495,2025-06-02,366,60,5,342,50,0.0,1660.0,Cash,314,140,2025,June,2,Monday
BILL008496,2025-01-31,163,133,1,270,50,0.0,220.0,Cash,197,73,2025,January,1,Friday
BILL008497,2025-03-27,121,62,4,322,30,231.84,1489.84,UPI,280,168,2025,March,1,Thursday
BILL008498,2025-05-13,915,225,1,285,20,51.3,316.3,Card,261,24,2025,May,2,Tuesday
BILL008499,2025-06-12,775,78,2,452,30,108.48,982.48,UPI,335,234,2025,June,2,Thursday
BILL008500,2025-08-09,894,239,3,254,10,0.0,752.0,Card,187,201,2025,August,3,Saturday
BILL008501,2025-01-18,948,130,3,158,50,0.0,424.0,Card,105,159,2025,January,1,Saturday
BILL008502,2025-06-09,313,99,5,111,20,27.75,562.75,UPI,33,390,2025,June,2,Monday
BILL008503,2025-08-11,180,73,5,142,50,35.5,695.5,Cash,86,280,2025,August,3,Monday
BILL008504,2025-12-31,209,195,5,337,50,0.0,1635.0,Cash,196,705,2025,December,4,Wednesday
BILL008505,2025-12-01,279,178,4,179,20,128.88,824.88,Card,70,436,2025,December,4,Monday
BILL008506,2025-05-24,182,224,1,248,0,29.76,277.76,UPI,154,94,2025,May,2,Saturday
BILL008507,2025-04-11,576,34,2,311,10,74.64,686.64,Card,300,22,2025,April,2,Friday
BILL008508,2025-10-25,688,35,2,158,0,56.88,372.88,Card,90,136,2025,October,4,Saturday
BILL008509,2025-02-19,1000,231,2,397,10,142.92,926.92,UPI,386,22,2025,February,1,Wednesday
BILL008510,2025-08-22,223,205,3,126,0,18.9,396.9,Cash,54,216,2025,August,3,Friday
BILL008511,2025-12-09,233,129,4,500,20,100.0,2080.0,UPI,387,452,2025,December,4,Tuesday
BILL008512,2025-07-30,466,159,5,77,0,69.3,454.3,Cash,30,235,2025,July,3,Wednesday
BILL008513,2025-05-28,866,107,1,198,50,9.9,157.9,UPI,117,81,2025,May,2,Wednesday
BILL008514,2025-10-18,804,239,3,254,50,0.0,712.0,UPI,187,201,2025,October,4,Saturday
BILL008515,2025-09-23,375,78,2,452,0,108.48,1012.48,UPI,335,234,2025,September,3,Tuesday
BILL008516,2025-05-20,20,231,5,397,10,357.3,2332.3,Card,386,55,2025,May,2,Tuesday
BILL008517,2025-01-21,791,229,5,370,20,92.5,1922.5,Cash,230,700,2025,January,1,Tuesday
BILL008518,2025-11-13,1,139,2,311,0,31.1,653.1,Cash,201,220,2025,November,4,Thursday
BILL008519,2025-07-24,613,202,4,202,50,145.44,903.44,Cash,98,416,2025,July,3,Thursday
BILL008520,2025-07-13,839,146,2,113,20,0.0,206.0,Cash,38,150,2025,July,3,Sunday
BILL008521,2025-11-26,224,207,2,249,30,24.9,492.9,Card,133,232,2025,November,4,Wednesday
BILL008522,2025-10-10,524,208,5,124,10,74.4,684.4,Card,57,335,2025,October,4,Friday
BILL008523,2025-08-05,292,166,4,408,20,0.0,1612.0,Cash,388,80,2025,August,3,Tuesday
BILL008524,2025-11-17,151,221,1,167,0,30.06,197.06,UPI,38,129,2025,November,4,Monday
BILL008525,2025-08-20,502,28,1,105,0,12.6,117.6,Card,58,47,2025,August,3,Wednesday
BILL008526,2025-07-18,991,1,1,125,50,0.0,75.0,Cash,77,48,2025,July,3,Friday
BILL008527,2025-11-17,729,38,3,479,50,71.85,1458.85,Cash,376,309,2025,November,4,Monday
BILL008528,2025-01-22,328,61,1,384,10,46.08,420.08,Cash,341,43,2025,January,1,Wednesday
BILL008529,2025-09-22,271,186,3,433,0,0.0,1299.0,UPI,355,234,2025,September,3,Monday
BILL008530,2025-06-08,323,236,4,253,10,182.16,1184.16,Card,136,468,2025,June,2,Sunday
BILL008531,2025-05-14,428,86,3,271,30,97.56,880.56,UPI,132,417,2025,May,2,Wednesday
BILL008532,2025-12-19,604,84,3,365,0,131.4,1226.4,Cash,233,396,2025,December,4,Friday
BILL008533,2025-12-04,956,77,2,200,30,20.0,390.0,Cash,189,22,2025,December,4,Thursday
BILL008534,2025-06-11,774,190,2,71,50,7.1,99.1,Card,37,68,2025,June,2,Wednesday
BILL008535,2025-06-17,665,37,2,235,0,56.4,526.4,UPI,143,184,2025,June,2,Tuesday
BILL008536,2025-09-26,165,114,2,486,0,116.64,1088.64,Card,376,220,2025,September,3,Friday
BILL008537,2025-01-15,101,191,4,358,10,0.0,1422.0,Card,214,576,2025,January,1,Wednesday
BILL008538,2025-09-29,494,127,3,403,30,60.45,1239.45,UPI,278,375,2025,September,3,Monday
BILL008539,2025-02-02,222,37,3,235,20,84.6,769.6,Cash,143,276,2025,February,1,Sunday
BILL008540,2025-11-07,89,240,3,127,0,68.58,449.58,Card,105,66,2025,November,4,Friday
BILL008541,2025-11-28,888,73,5,142,20,35.5,725.5,UPI,86,280,2025,November,4,Friday
BILL008542,2025-11-26,827,130,1,158,20,0.0,138.0,UPI,105,53,2025,November,4,Wednesday
BILL008543,2025-08-17,438,104,2,409,0,98.16,916.16,UPI,358,102,2025,August,3,Sunday
BILL008544,2025-08-25,787,134,2,242,10,58.08,532.08,Cash,136,212,2025,August,3,Monday
BILL008545,2025-05-20,672,5,5,221,50,132.6,1187.6,UPI,132,445,2025,May,2,Tuesday
BILL008546,2025-02-13,941,230,1,333,20,59.94,372.94,UPI,276,57,2025,February,1,Thursday
BILL008547,2025-04-06,805,9,5,383,30,95.75,1980.75,Cash,356,135,2025,April,2,Sunday
BILL008548,2025-01-05,103,183,1,513,50,61.56,524.56,UPI,395,118,2025,January,1,Sunday
BILL008549,2025-12-29,563,138,2,451,30,45.1,917.1,UPI,382,138,2025,December,4,Monday
BILL008550,2025-09-19,49,230,1,333,10,59.94,382.94,Card,276,57,2025,September,3,Friday
BILL008551,2025-01-03,544,140,3,409,20,147.24,1354.24,Cash,380,87,2025,January,1,Friday
BILL008552,2025-01-18,339,5,2,221,20,53.04,475.04,Cash,132,178,2025,January,1,Saturday
BILL008553,2025-12-31,55,141,2,271,20,27.1,549.1,Card,193,156,2025,December,4,Wednesday
BILL008554,2025-12-02,710,166,3,408,10,0.0,1214.0,Cash,388,60,2025,December,4,Tuesday
BILL008555,2025-01-18,468,186,3,433,30,0.0,1269.0,Card,355,234,2025,January,1,Saturday
BILL008556,2025-01-01,750,127,1,403,50,20.15,373.15,Cash,278,125,2025,January,1,Wednesday
BILL008557,2026-01-01,134,62,4,322,20,231.84,1499.84,Card,280,168,2026,January,1,Thursday
BILL008558,2025-08-15,453,53,3,499,10,74.85,1561.85,Cash,399,300,2025,August,3,Friday
BILL008559,2025-01-29,825,6,2,330,50,118.8,728.8,Cash,187,286,2025,January,1,Wednesday
BILL008560,2025-10-31,624,157,4,517,50,0.0,2018.0,UPI,388,516,2025,October,4,Friday
BILL008561,2025-02-21,597,9,4,383,20,76.6,1588.6,Card,356,108,2025,February,1,Friday
BILL008562,2025-06-07,686,99,5,111,50,27.75,532.75,Card,33,390,2025,June,2,Saturday
BILL008563,2025-11-07,489,224,3,248,10,89.28,823.28,Card,154,282,2025,November,4,Friday
BILL008564,2025-02-07,238,148,1,377,50,0.0,327.0,Cash,274,103,2025,February,1,Friday
BILL008565,2025-04-01,305,182,1,138,20,6.9,124.9,UPI,128,10,2025,April,2,Tuesday
BILL008566,2025-09-12,421,178,1,179,10,32.22,201.22,Card,70,109,2025,September,3,Friday
BILL008567,2025-09-24,125,231,4,397,30,285.84,1843.84,UPI,386,44,2025,September,3,Wednesday
BILL008568,2025-02-27,257,158,5,181,20,0.0,885.0,Cash,122,295,2025,February,1,Thursday
BILL008569,2025-09-08,512,123,1,220,50,0.0,170.0,Cash,198,22,2025,September,3,Monday
BILL008570,2025-10-25,278,56,5,382,50,95.5,1955.5,Cash,233,745,2025,October,4,Saturday
BILL008571,2025-05-22,314,105,5,420,20,378.0,2458.0,Cash,353,335,2025,May,2,Thursday
BILL008572,2025-05-28,831,188,4,477,50,343.44,2201.44,UPI,348,516,2025,May,2,Wednesday
BILL008573,2025-08-21,986,218,1,400,10,72.0,462.0,Cash,273,127,2025,August,3,Thursday
BILL008574,2025-06-26,82,168,4,255,10,183.6,1193.6,Cash,164,364,2025,June,2,Thursday
BILL008575,2025-08-21,97,218,5,400,20,360.0,2340.0,Card,273,635,2025,August,3,Thursday
BILL008576,2025-09-05,490,78,4,452,10,216.96,2014.96,Card,335,468,2025,September,3,Friday
BILL008577,2025-08-30,551,47,5,172,20,43.0,883.0,UPI,22,750,2025,August,3,Saturday
BILL008578,2025-11-02,318,221,2,167,0,60.12,394.12,Card,38,258,2025,November,4,Sunday
BILL008579,2025-09-27,368,3,5,374,10,93.5,1953.5,UPI,334,200,2025,September,3,Saturday
BILL008580,2025-03-03,155,123,5,220,50,0.0,1050.0,Cash,198,110,2025,March,1,Monday
BILL008581,2025-03-08,947,231,5,397,10,357.3,2332.3,UPI,386,55,2025,March,1,Saturday
BILL008582,2025-11-03,379,85,2,174,50,62.64,360.64,Card,161,26,2025,November,4,Monday
BILL008583,2025-06-25,234,216,4,340,20,163.2,1503.2,Card,222,472,2025,June,2,Wednesday
BILL008584,2025-07-17,87,224,3,248,20,89.28,813.28,UPI,154,282,2025,July,3,Thursday
BILL008585,2025-05-29,176,183,3,513,30,184.68,1693.68,Card,395,354,2025,May,2,Thursday
BILL008586,2025-06-21,138,190,1,71,20,3.55,54.55,UPI,37,34,2025,June,2,Saturday
BILL008587,2025-04-24,5,54,4,218,10,104.64,966.64,Cash,86,528,2025,April,2,Thursday
BILL008588,2025-04-27,165,188,2,477,50,171.72,1075.72,UPI,348,258,2025,April,2,Sunday
BILL008589,2025-01-14,995,182,1,138,20,6.9,124.9,Card,128,10,2025,January,1,Tuesday
BILL008590,2025-03-23,226,227,2,193,10,19.3,395.3,UPI,180,26,2025,March,1,Sunday
BILL008591,2025-08-11,131,56,1,382,10,19.1,391.1,Card,233,149,2025,August,3,Monday
BILL008592,2025-06-04,829,59,5,404,50,101.0,2071.0,UPI,256,740,2025,June,2,Wednesday
BILL008593,2025-04-23,726,84,4,365,30,175.2,1605.2,UPI,233,528,2025,April,2,Wednesday
BILL008594,2025-03-09,213,139,3,311,20,46.65,959.65,Cash,201,330,2025,March,1,Sunday
BILL008595,2025-01-15,450,51,3,181,20,97.74,620.74,Cash,125,168,2025,January,1,Wednesday
BILL008596,2025-07-21,258,149,3,383,30,0.0,1119.0,Card,245,414,2025,July,3,Monday
BILL008597,2025-05-20,35,100,3,345,0,0.0,1035.0,Card,238,321,2025,May,2,Tuesday
BILL008598,2025-07-14,694,129,3,500,20,75.0,1555.0,Cash,387,339,2025,July,3,Monday
BILL008599,2025-03-14,739,232,2,148,0,0.0,296.0,Card,27,242,2025,March,1,Friday
BILL008600,2025-07-27,895,29,5,81,10,48.6,443.6,Card,43,190,2025,July,3,Sunday
BILL008601,2025-04-10,259,82,4,188,20,0.0,732.0,Card,166,88,2025,April,2,Thursday
BILL008602,2025-08-24,316,137,1,92,20,16.56,88.56,UPI,69,23,2025,August,3,Sunday
BILL008603,2025-09-01,545,112,4,428,10,85.6,1787.6,Card,355,292,2025,September,3,Monday
BILL008604,2025-09-04,841,120,3,345,10,186.3,1211.3,Card,254,273,2025,September,3,Thursday
BILL008605,2025-03-21,149,137,1,92,0,16.56,108.56,Card,69,23,2025,March,1,Friday
BILL008606,2025-03-20,507,182,5,138,50,34.5,674.5,UPI,128,50,2025,March,1,Thursday
BILL008607,2025-11-06,405,173,2,167,30,60.12,364.12,Card,66,202,2025,November,4,Thursday
BILL008608,2025-08-03,233,79,4,344,10,247.68,1613.68,Card,272,288,2025,August,3,Sunday
BILL008609,2025-02-11,788,52,4,76,30,15.2,289.2,Card,62,56,2025,February,1,Tuesday
BILL008610,2025-10-05,921,4,1,262,10,47.16,299.16,Cash,246,16,2025,October,4,Sunday
BILL008611,2025-08-02,226,138,2,451,0,45.1,947.1,Cash,382,138,2025,August,3,Saturday
BILL008612,2025-08-25,33,37,1,235,30,28.2,233.2,Card,143,92,2025,August,3,Monday
BILL008613,2025-03-24,536,121,3,170,10,25.5,525.5,Card,29,423,2025,March,1,Monday
BILL008614,2025-11-29,533,61,1,384,50,46.08,380.08,Cash,341,43,2025,November,4,Saturday
BILL008615,2025-03-06,781,218,2,400,10,144.0,934.0,Card,273,254,2025,March,1,Thursday
BILL008616,2025-04-06,858,173,1,167,30,30.06,167.06,UPI,66,101,2025,April,2,Sunday
BILL008617,2025-06-16,32,231,4,397,0,285.84,1873.84,UPI,386,44,2025,June,2,Monday
BILL008618,2025-04-02,630,195,1,337,20,0.0,317.0,UPI,196,141,2025,April,2,Wednesday
BILL008619,2025-05-25,450,189,1,211,0,37.98,248.98,Card,144,67,2025,May,2,Sunday
BILL008620,2025-01-27,588,101,1,501,10,90.18,581.18,Card,384,117,2025,January,1,Monday
BILL008621,2025-12-15,568,193,5,526,20,473.4,3083.4,Card,385,705,2025,December,4,Monday
BILL008622,2025-03-07,951,96,1,95,20,0.0,75.0,Card,20,75,2025,March,1,Friday
BILL008623,2025-10-17,471,81,2,415,10,0.0,820.0,Cash,318,194,2025,October,4,Friday
BILL008624,2025-07-15,585,190,5,71,0,17.75,372.75,Cash,37,170,2025,July,3,Tuesday
BILL008625,2025-03-15,237,120,2,345,50,124.2,764.2,Card,254,182,2025,March,1,Saturday
BILL008626,2025-12-31,906,10,3,369,10,132.84,1229.84,UPI,242,381,2025,December,4,Wednesday
BILL008627,2025-02-28,562,181,2,232,30,55.68,489.68,Cash,125,214,2025,February,1,Friday
BILL008628,2025-10-27,404,102,5,312,0,0.0,1560.0,Cash,263,245,2025,October,4,Monday
BILL008629,2025-08-31,183,131,3,153,20,0.0,439.0,Card,32,363,2025,August,3,Sunday
BILL008630,2025-07-29,285,120,3,345,30,186.3,1191.3,Card,254,273,2025,July,3,Tuesday
BILL008631,2025-08-22,364,142,2,415,0,41.5,871.5,UPI,315,200,2025,August,3,Friday
BILL008632,2025-03-08,695,155,2,281,30,101.16,633.16,Cash,146,270,2025,March,1,Saturday
BILL008633,2025-04-30,430,61,1,384,50,46.08,380.08,UPI,341,43,2025,April,2,Wednesday
BILL008634,2025-03-21,620,218,3,400,50,216.0,1366.0,UPI,273,381,2025,March,1,Friday
BILL008635,2025-05-27,567,150,2,89,10,8.9,176.9,UPI,66,46,2025,May,2,Tuesday
BILL008636,2025-10-25,609,239,1,254,10,0.0,244.0,UPI,187,67,2025,October,4,Saturday
BILL008637,2025-02-06,854,41,1,391,20,19.55,390.55,UPI,323,68,2025,February,1,Thursday
BILL008638,2025-08-17,213,42,5,171,20,0.0,835.0,Card,107,320,2025,August,3,Sunday
BILL008639,2025-05-01,342,240,1,127,10,22.86,139.86,Cash,105,22,2025,May,2,Thursday
BILL008640,2025-06-05,486,64,5,357,10,321.3,2096.3,Cash,226,655,2025,June,2,Thursday
BILL008641,2025-04-10,895,121,5,170,30,42.5,862.5,Cash,29,705,2025,April,2,Thursday
BILL008642,2025-02-05,877,200,3,116,50,62.64,360.64,Card,77,117,2025,February,1,Wednesday
BILL008643,2025-12-14,647,88,4,104,30,74.88,460.88,Card,77,108,2025,December,4,Sunday
BILL008644,2025-04-30,610,80,3,225,50,33.75,658.75,Cash,173,156,2025,April,2,Wednesday
BILL008645,2026-01-01,302,105,2,420,10,151.2,981.2,Card,353,134,2026,January,1,Thursday
BILL008646,2025-09-07,963,5,3,221,20,79.56,722.56,Cash,132,267,2025,September,3,Sunday
BILL008647,2025-09-24,57,34,3,311,30,111.96,1014.96,Cash,300,33,2025,September,3,Wednesday
BILL008648,2025-02-05,931,215,5,406,0,365.4,2395.4,Card,298,540,2025,February,1,Wednesday
BILL008649,2025-12-15,754,89,4,305,20,219.6,1419.6,Cash,235,280,2025,December,4,Monday
BILL008650,2025-12-06,179,54,5,218,0,130.8,1220.8,Card,86,660,2025,December,4,Saturday
BILL008651,2025-12-10,527,100,4,345,50,0.0,1330.0,Cash,238,428,2025,December,4,Wednesday
BILL008652,2025-06-29,345,48,4,423,20,203.04,1875.04,Cash,313,440,2025,June,2,Sunday
BILL008653,2025-07-23,883,104,2,409,20,98.16,896.16,Cash,358,102,2025,July,3,Wednesday
BILL008654,2025-03-01,493,3,2,374,20,37.4,765.4,Cash,334,80,2025,March,1,Saturday
BILL008655,2025-02-20,380,209,1,442,30,79.56,491.56,UPI,306,136,2025,February,1,Thursday
BILL008656,2025-01-23,351,145,2,477,20,47.7,981.7,Cash,373,208,2025,January,1,Thursday
BILL008657,2025-07-27,894,108,3,423,20,63.45,1312.45,Card,277,438,2025,July,3,Sunday
BILL008658,2025-02-13,972,117,5,179,20,44.75,919.75,Cash,42,685,2025,February,1,Thursday
BILL008659,2025-10-27,861,38,2,479,50,47.9,955.9,Card,376,206,2025,October,4,Monday
BILL008660,2025-05-08,387,126,3,219,50,0.0,607.0,UPI,196,69,2025,May,2,Thursday
BILL008661,2025-11-04,822,119,3,388,10,139.68,1293.68,Cash,303,255,2025,November,4,Tuesday
BILL008662,2025-01-28,648,202,1,202,20,36.36,218.36,Cash,98,104,2025,January,1,Tuesday
BILL008663,2025-08-02,773,175,2,466,0,0.0,932.0,Card,317,298,2025,August,3,Saturday
BILL008664,2025-07-21,392,132,4,296,20,59.2,1223.2,Cash,208,352,2025,July,3,Monday
BILL008665,2025-10-12,464,181,2,232,50,55.68,469.68,UPI,125,214,2025,October,4,Sunday
BILL008666,2025-11-18,715,169,3,254,20,0.0,742.0,UPI,179,225,2025,November,4,Tuesday
BILL008667,2025-08-11,678,69,1,277,50,13.85,240.85,Cash,223,54,2025,August,3,Monday
BILL008668,2025-10-14,648,230,4,333,30,239.76,1541.76,UPI,276,228,2025,October,4,Tuesday
BILL008669,2025-05-27,780,156,3,314,0,113.04,1055.04,UPI,171,429,2025,May,2,Tuesday
BILL008670,2025-12-20,486,190,2,71,30,7.1,119.1,UPI,37,68,2025,December,4,Saturday
BILL008671,2025-02-25,214,177,5,410,10,0.0,2040.0,Cash,305,525,2025,February,1,Tuesday
BILL008672,2025-10-03,532,23,2,206,0,49.44,461.44,Card,61,290,2025,October,4,Friday
BILL008673,2025-01-13,182,231,3,397,10,214.38,1395.38,Card,386,33,2025,January,1,Monday
BILL008674,2025-10-23,249,102,5,312,20,0.0,1540.0,UPI,263,245,2025,October,4,Thursday
BILL008675,2026-01-01,481,70,2,420,50,0.0,790.0,Card,330,180,2026,January,1,Thursday
BILL008676,2025-11-20,915,21,3,364,50,54.6,1096.6,Card,223,423,2025,November,4,Thursday
BILL008677,2025-04-18,541,139,4,311,0,62.2,1306.2,Card,201,440,2025,April,2,Friday
BILL008678,2025-02-05,798,179,5,125,10,75.0,690.0,UPI,87,190,2025,February,1,Wednesday
BILL008679,2025-05-28,130,212,1,285,20,34.2,299.2,UPI,239,46,2025,May,2,Wednesday
BILL008680,2025-11-26,856,94,2,188,30,67.68,413.68,UPI,129,118,2025,November,4,Wednesday
BILL008681,2025-06-09,958,154,4,366,50,73.2,1487.2,UPI,229,548,2025,June,2,Monday
BILL008682,2025-11-02,560,183,2,513,30,123.12,1119.12,Cash,395,236,2025,November,4,Sunday
BILL008683,2025-02-23,637,85,1,174,10,31.32,195.32,Card,161,13,2025,February,1,Sunday
BILL008684,2025-07-08,897,63,4,321,20,231.12,1495.12,Cash,305,64,2025,July,3,Tuesday
BILL008685,2025-04-22,9,68,1,424,20,0.0,404.0,Cash,352,72,2025,April,2,Tuesday
BILL008686,2025-05-05,310,81,5,415,0,0.0,2075.0,Card,318,485,2025,May,2,Monday
BILL008687,2025-09-07,155,235,5,183,50,45.75,910.75,UPI,91,460,2025,September,3,Sunday
BILL008688,2025-10-23,34,42,3,171,30,0.0,483.0,UPI,107,192,2025,October,4,Thursday
BILL008689,2025-01-21,105,24,2,237,0,23.7,497.7,Cash,123,228,2025,January,1,Tuesday
BILL008690,2025-04-23,768,150,1,89,10,4.45,83.45,UPI,66,23,2025,April,2,Wednesday
BILL008691,2025-01-10,415,7,1,63,20,11.34,54.34,Cash,21,42,2025,January,1,Friday
BILL008692,2025-02-01,554,149,3,383,30,0.0,1119.0,Cash,245,414,2025,February,1,Saturday
BILL008693,2025-11-25,401,213,5,109,10,0.0,535.0,Card,23,430,2025,November,4,Tuesday
BILL008694,2025-01-21,138,23,2,206,50,49.44,411.44,UPI,61,290,2025,January,1,Tuesday
BILL008695,2025-06-22,341,129,3,500,20,75.0,1555.0,UPI,387,339,2025,June,2,Sunday
BILL008696,2025-07-20,69,232,2,148,0,0.0,296.0,UPI,27,242,2025,July,3,Sunday
BILL008697,2025-11-22,463,124,1,414,10,0.0,404.0,Cash,377,37,2025,November,4,Saturday
BILL008698,2025-04-26,525,170,5,184,0,46.0,966.0,Cash,130,270,2025,April,2,Saturday
BILL008699,2025-12-18,319,142,4,415,50,83.0,1693.0,UPI,315,400,2025,December,4,Thursday
BILL008700,2025-09-05,80,228,5,229,10,206.1,1341.1,Card,134,475,2025,September,3,Friday
BILL008701,2025-10-04,710,187,2,188,20,67.68,423.68,Card,171,34,2025,October,4,Saturday
BILL008702,2025-05-22,745,179,5,125,30,75.0,670.0,Card,87,190,2025,May,2,Thursday
BILL008703,2025-09-25,836,106,4,336,20,241.92,1565.92,Card,269,268,2025,September,3,Thursday
BILL008704,2025-10-06,127,105,2,420,10,151.2,981.2,Card,353,134,2025,October,4,Monday
BILL008705,2025-06-03,57,237,4,345,20,165.6,1525.6,Card,296,196,2025,June,2,Tuesday
BILL008706,2025-09-16,939,105,3,420,20,226.8,1466.8,Card,353,201,2025,September,3,Tuesday
BILL008707,2025-01-02,859,47,4,172,30,34.4,692.4,Card,22,600,2025,January,1,Thursday
BILL008708,2025-12-24,563,59,1,404,30,20.2,394.2,Card,256,148,2025,December,4,Wednesday
