bill_no,date,customer_id,product_id,quantity,selling_price,discount,gst,total_amount,payment_mode
BILL009449,2025-05-16,504,94,3,188,0,101.52,665.52,UPI
BILL009450,2025-01-22,704,61,2,384,10,92.16,850.16,Cash
BILL009451,2025-09-22,799,100,1,345,30,0.0,315.0,Card
BILL009452,2025-02-06,865,103,5,378,10,94.5,1974.5,Card
BILL009453,2025-09-18,762,28,5,105,10,63.0,578.0,UPI
BILL009454,2025-05-22,202,69,4,277,20,55.4,1143.4,Card
BILL009455,2025-03-24,908,18,3,165,0,89.1,584.1,Cash
BILL009456,2025-03-25,879,27,4,216,0,43.2,907.2,Card
BILL009457,2025-12-02,969,90,1,423,20,76.14,479.14,Cash
BILL009458,2025-02-05,751,207,4,249,10,49.8,1035.8,Cash
BILL009459,2025-03-18,757,183,5,513,0,307.8,2872.8,UPI
BILL009460,2025-03-07,878,137,3,92,30,49.68,295.68,Card
BILL009461,2025-03-09,944,137,1,92,20,16.56,88.56,UPI
BILL009462,2025-02-20,355,61,4,384,20,184.32,1700.32,Card
BILL009463,2025-03-27,263,14,5,326,30,195.6,1795.6,Cash
BILL009464,2025-09-13,137,96,2,95,20,0.0,170.0,Card
BILL009465,2025-02-20,955,27,2,216,30,21.6,423.6,UPI
BILL009466,2025-01-05,907,202,1,202,10,36.36,228.36,Cash
BILL009467,2025-04-18,404,127,2,403,30,40.3,816.3,Card
BILL009468,2025-01-25,129,193,3,526,10,284.04,1852.04,UPI
BILL009469,2025-11-17,745,183,1,513,0,61.56,574.56,UPI
BILL009470,2025-04-05,624,47,1,172,50,8.6,130.6,Cash
BILL009471,2026-01-01,239,220,1,164,10,8.2,162.2,UPI
BILL009472,2025-06-03,955,70,3,420,50,0.0,1210.0,Card
BILL009473,2025-12-11,963,240,1,127,20,22.86,129.86,UPI
BILL009474,2025-05-09,546,193,5,526,10,473.4,3093.4,UPI
BILL009475,2025-11-09,11,131,2,153,10,0.0,296.0,UPI
BILL009476,2025-07-09,349,24,2,237,0,23.7,497.7,Card
BILL009477,2025-12-06,284,163,4,394,30,0.0,1546.0,Card
BILL009478,2025-10-25,44,145,2,477,20,47.7,981.7,Card
BILL009479,2025-10-22,662,226,4,361,30,72.2,1486.2,Card
BILL009480,2025-10-23,479,99,4,111,10,22.2,456.2,Card
BILL009481,2025-03-30,18,41,3,391,50,58.65,1181.65,UPI
BILL009482,2025-07-17,813,99,5,111,30,27.75,552.75,Cash
BILL009483,2025-06-04,351,85,4,174,10,125.28,811.28,Cash
BILL009484,2025-01-15,375,61,1,384,20,46.08,410.08,Cash
BILL009485,2025-05-31,828,181,2,232,50,55.68,469.68,Card
BILL009486,2025-07-22,553,202,5,202,30,181.8,1161.8,UPI
BILL009487,2025-09-15,910,193,5,526,0,473.4,3103.4,Card
BILL009488,2025-07-20,661,225,3,285,50,153.9,958.9,UPI
BILL009489,2025-12-29,880,131,5,153,0,0.0,765.0,Cash
BILL009490,2025-11-29,312,136,4,64,0,12.8,268.8,Cash
BILL009491,2025-06-07,179,182,5,138,10,34.5,714.5,Card
BILL009492,2025-03-30,391,83,3,459,50,247.86,1574.86,Card
BILL009493,2025-12-03,386,50,1,117,10,14.04,121.04,Card
BILL009494,2025-04-16,977,87,4,467,20,0.0,1848.0,UPI
BILL009495,2025-05-01,237,106,5,336,30,302.4,1952.4,UPI
BILL009496,2025-11-20,690,26,2,445,10,0.0,880.0,UPI
BILL009497,2025-11-03,149,184,2,332,0,33.2,697.2,UPI
BILL009498,2025-12-30,911,203,2,453,10,163.08,1059.08,Cash
BILL009499,2025-06-11,841,48,4,423,30,203.04,1865.04,UPI
BILL009500,2025-11-03,147,41,1,391,20,19.55,390.55,UPI
BILL009501,2025-06-09,299,188,3,477,50,257.58,1638.58,UPI
BILL009502,2025-07-01,262,71,3,404,30,0.0,1182.0,UPI
BILL009503,2025-07-29,94,213,4,109,20,0.0,416.0,Card
BILL009504,2025-12-09,288,179,4,125,10,60.0,550.0,Card
BILL009505,2025-11-25,132,35,3,158,20,85.32,539.32,UPI
BILL009506,2025-05-15,857,138,1,451,20,22.55,453.55,UPI
BILL009507,2025-02-10,918,223,1,324,20,58.32,362.32,Cash
BILL009508,2025-05-09,111,163,2,394,20,0.0,768.0,Cash
BILL009509,2025-03-14,956,231,1,397,20,71.46,448.46,Card
BILL009510,2025-09-13,510,180,2,189,50,0.0,328.0,Card
BILL009511,2025-10-28,966,206,4,440,20,0.0,1740.0,UPI
BILL009512,2025-03-19,659,197,4,410,10,196.8,1826.8,Card
BILL009513,2025-02-14,609,56,3,382,20,57.3,1183.3,UPI
BILL009514,2025-01-11,293,71,4,404,30,0.0,1586.0,Card
BILL009515,2025-03-08,305,3,1,374,0,18.7,392.7,Cash
BILL009516,2025-09-14,739,192,4,475,10,0.0,1890.0,UPI
BILL009517,2025-10-30,571,55,4,228,20,45.6,937.6,UPI
BILL009518,2025-04-06,863,158,3,181,20,0.0,523.0,UPI
BILL009519,2025-09-29,208,80,2,225,0,22.5,472.5,UPI
BILL009520,2025-03-20,482,34,5,311,0,186.6,1741.6,Card
BILL009521,2025-08-10,377,92,1,337,20,0.0,317.0,UPI
BILL009522,2025-07-03,563,80,4,225,20,45.0,925.0,Cash
BILL009523,2025-02-23,469,187,3,188,20,101.52,645.52,Card
BILL009524,2025-07-05,613,223,3,324,10,174.96,1136.96,Card
BILL009525,2026-01-01,468,152,2,259,10,0.0,508.0,UPI
BILL009526,2026-01-01,221,143,3,228,30,123.12,777.12,Card
BILL009527,2025-09-27,43,75,3,390,0,0.0,1170.0,Card
BILL009528,2025-07-29,919,138,5,451,20,112.75,2347.75,Cash
BILL009529,2025-10-05,916,202,5,202,0,181.8,1191.8,Card
BILL009530,2025-12-30,452,58,4,371,10,0.0,1474.0,UPI
BILL009531,2025-06-02,27,8,2,305,30,73.2,653.2,UPI
BILL009532,2025-03-12,905,39,5,349,10,87.25,1822.25,Cash
BILL009533,2025-08-13,502,97,4,473,20,340.56,2212.56,Cash
BILL009534,2025-08-09,508,133,1,270,30,0.0,240.0,Cash
BILL009535,2025-08-16,731,196,1,470,30,56.4,496.4,UPI
BILL009536,2025-01-30,174,113,5,185,10,46.25,961.25,Card
BILL009537,2025-06-23,282,145,4,477,0,95.4,2003.4,Card
BILL009538,2025-02-10,765,25,4,222,0,44.4,932.4,Card
BILL009539,2025-03-19,984,152,4,259,20,0.0,1016.0,Card
BILL009540,2025-01-03,696,154,2,366,0,36.6,768.6,Card
BILL009541,2025-09-06,296,37,1,235,20,28.2,243.2,Card
BILL009542,2025-08-15,579,182,1,138,0,6.9,144.9,UPI
BILL009543,2025-06-23,691,45,4,415,20,0.0,1640.0,UPI
BILL009544,2025-04-02,282,100,5,345,10,0.0,1715.0,UPI
BILL009545,2025-01-26,821,176,3,341,30,51.15,1044.15,UPI
BILL009546,2025-04-07,611,150,5,89,10,22.25,457.25,Cash
BILL009547,2025-11-15,10,111,4,132,0,95.04,623.04,Card
BILL009548,2025-08-26,737,153,5,315,10,189.0,1754.0,UPI
BILL009549,2025-02-24,269,99,4,111,10,22.2,456.2,UPI
BILL009550,2025-11-27,667,196,4,470,0,225.6,2105.6,Cash
BILL009551,2025-10-28,44,107,3,198,0,29.7,623.7,UPI
BILL009552,2025-11-12,874,233,2,275,30,66.0,586.0,Cash
BILL009553,2025-06-12,199,198,3,333,20,179.82,1158.82,Card
BILL009554,2025-01-22,599,165,1,244,50,12.2,206.2,Card
BILL009555,2025-09-27,543,181,5,232,50,139.2,1249.2,UPI
BILL009556,2025-08-01,683,2,3,447,10,67.05,1398.05,Cash
BILL009557,2025-05-06,479,174,3,383,0,206.82,1355.82,Cash
BILL009558,2025-11-26,771,206,5,440,0,0.0,2200.0,UPI
BILL009559,2025-06-05,140,83,2,459,50,165.24,1033.24,Card
BILL009560,2025-10-17,868,214,5,506,0,455.4,2985.4,Card
BILL009561,2025-04-22,217,165,2,244,10,24.4,502.4,Cash
BILL009562,2025-10-31,415,92,5,337,30,0.0,1655.0,UPI
BILL009563,2025-09-10,955,162,3,335,10,180.9,1175.9,Cash
BILL009564,2025-12-05,819,194,5,476,20,0.0,2360.0,Cash
BILL009565,2025-04-29,94,125,5,448,30,268.8,2478.8,Card
BILL009566,2025-09-05,321,81,2,415,50,0.0,780.0,Card
BILL009567,2025-12-23,85,216,1,340,10,40.8,370.8,Card
BILL009568,2025-07-16,594,175,2,466,30,0.0,902.0,UPI
BILL009569,2025-11-15,806,11,2,294,50,70.56,608.56,Cash
BILL009570,2025-09-27,715,6,5,330,20,297.0,1927.0,UPI
BILL009571,2025-12-09,498,229,5,370,10,92.5,1932.5,Cash
BILL009572,2025-01-30,219,24,4,237,10,47.4,985.4,Cash
BILL009573,2025-12-24,965,221,1,167,0,30.06,197.06,UPI
BILL009574,2025-12-29,100,87,2,467,50,0.0,884.0,UPI
BILL009575,2025-07-29,389,99,2,111,30,11.1,203.1,Card
BILL009576,2025-05-21,254,170,1,184,20,9.2,173.2,Cash
BILL009577,2025-09-05,840,240,5,127,30,114.3,719.3,UPI
BILL009578,2025-02-05,639,64,4,357,50,257.04,1635.04,Cash
BILL009579,2025-03-12,628,114,5,486,20,291.6,2701.6,UPI
BILL009580,2025-09-28,615,29,4,81,0,38.88,362.88,Cash
BILL009581,2025-11-22,725,125,3,448,30,161.28,1475.28,Card
BILL009582,2025-03-03,246,60,1,342,0,0.0,342.0,Cash
BILL009583,2025-08-22,300,119,4,388,20,186.24,1718.24,Card
BILL009584,2025-02-06,348,15,1,372,20,44.64,396.64,UPI
BILL009585,2025-01-12,134,61,2,384,10,92.16,850.16,Cash
BILL009586,2025-10-08,642,162,1,335,30,60.3,365.3,UPI
BILL009587,2025-07-21,200,187,2,188,50,67.68,393.68,Cash
BILL009588,2025-02-02,972,152,4,259,20,0.0,1016.0,Cash
BILL009589,2025-12-05,782,28,5,105,20,63.0,568.0,UPI
BILL009590,2025-06-17,949,42,4,171,30,0.0,654.0,UPI
BILL009591,2025-09-09,971,180,3,189,30,0.0,537.0,Card
BILL009592,2025-06-27,155,48,4,423,10,203.04,1885.04,Cash
BILL009593,2025-12-13,716,201,4,501,10,100.2,2094.2,Card
BILL009594,2025-10-17,270,182,4,138,20,27.6,559.6,Cash
BILL009595,2025-06-04,350,24,2,237,30,23.7,467.7,Card
BILL009596,2025-06-15,550,3,5,374,0,93.5,1963.5,UPI
BILL009597,2025-09-03,322,55,2,228,30,22.8,448.8,Cash
BILL009598,2025-11-25,442,8,1,305,30,36.6,311.6,Cash
BILL009599,2025-04-24,329,104,1,409,0,49.08,458.08,UPI
BILL009600,2025-08-17,783,20,5,212,50,190.8,1200.8,UPI
BILL009601,2025-01-27,344,157,4,517,20,0.0,2048.0,UPI
BILL009602,2025-04-05,253,187,3,188,30,101.52,635.52,UPI
BILL009603,2025-12-23,421,164,4,144,10,28.8,594.8,Card
BILL009604,2025-03-10,767,125,5,448,50,268.8,2458.8,Cash
BILL009605,2025-02-20,939,123,4,220,0,0.0,880.0,UPI
BILL009606,2025-02-11,885,152,1,259,0,0.0,259.0,Card
BILL009607,2025-04-18,605,206,2,440,0,0.0,880.0,Cash
BILL009608,2025-02-07,9,210,1,319,20,57.42,356.42,Cash
BILL009609,2025-03-20,437,222,1,428,0,21.4,449.4,Cash
BILL009610,2025-01-31,167,164,1,144,30,7.2,121.2,Card
BILL009611,2025-08-24,415,6,2,330,30,118.8,748.8,Cash
BILL009612,2025-02-03,776,65,5,124,10,74.4,684.4,UPI
BILL009613,2025-09-23,386,38,1,479,50,23.95,452.95,Card
BILL009614,2025-07-24,984,135,3,216,0,116.64,764.64,Card
BILL009615,2025-08-03,752,149,5,383,0,0.0,1915.0,Card
BILL009616,2025-05-05,734,128,2,347,0,124.92,818.92,Cash
BILL009617,2025-08-16,718,17,1,409,0,20.45,429.45,Card
BILL009618,2025-11-20,898,53,5,499,30,124.75,2589.75,Cash
BILL009619,2025-07-22,988,36,2,318,50,0.0,586.0,UPI
BILL009620,2025-05-17,680,10,3,369,20,132.84,1219.84,Card
BILL009621,2025-09-01,807,239,2,254,10,0.0,498.0,UPI
BILL009622,2025-02-17,632,214,4,506,0,364.32,2388.32,UPI
BILL009623,2025-11-17,786,171,3,162,20,87.48,553.48,Card
BILL009624,2025-05-31,735,134,2,242,20,58.08,522.08,Card
BILL009625,2025-09-26,96,124,1,414,30,0.0,384.0,Cash
BILL009626,2025-05-24,267,225,1,285,0,51.3,336.3,UPI
BILL009627,2025-10-12,138,172,2,238,50,23.8,449.8,Cash
BILL009628,2025-12-17,391,9,5,383,50,95.75,1960.75,Card
BILL009629,2025-11-20,62,204,2,73,30,0.0,116.0,Cash
BILL009630,2025-02-09,420,7,2,63,30,22.68,118.68,Cash
BILL009631,2025-11-10,727,31,5,178,20,44.5,914.5,Card
BILL009632,2025-09-18,751,23,1,206,10,24.72,220.72,Card
BILL009633,2025-06-05,626,66,1,161,30,28.98,159.98,UPI
BILL009634,2025-08-06,927,222,3,428,50,64.2,1298.2,Cash
BILL009635,2025-12-09,295,179,2,125,50,30.0,230.0,Card
BILL009636,2025-05-01,853,101,1,501,10,90.18,581.18,UPI
BILL009637,2025-10-21,890,141,3,271,10,40.65,843.65,UPI
BILL009638,2025-03-20,422,199,3,460,20,248.4,1608.4,Card
BILL009639,2025-09-14,350,135,1,216,0,38.88,254.88,Cash
BILL009640,2025-02-04,745,195,3,337,30,0.0,981.0,Card
BILL009641,2025-12-13,176,75,5,390,0,0.0,1950.0,Cash
BILL009642,2025-07-22,598,102,4,312,0,0.0,1248.0,Cash
BILL009643,2025-02-07,543,34,5,311,30,186.6,1711.6,Cash
BILL009644,2025-07-30,351,171,1,162,0,29.16,191.16,Card
BILL009645,2025-04-02,630,118,5,405,30,0.0,1995.0,Card
BILL009646,2025-09-02,612,76,1,178,50,32.04,160.04,Cash
BILL009647,2025-09-16,300,169,4,254,20,0.0,996.0,UPI
BILL009648,2025-02-11,640,82,1,188,10,0.0,178.0,UPI
BILL009649,2025-07-02,811,231,3,397,50,214.38,1355.38,Card
BILL009650,2025-09-25,228,12,2,453,30,108.72,984.72,Cash
BILL009651,2025-04-14,513,208,2,124,50,29.76,227.76,UPI
BILL009652,2025-08-18,183,197,2,410,50,98.4,868.4,Card
BILL009653,2025-01-25,832,200,5,116,0,104.4,684.4,Cash
BILL009654,2025-06-06,920,46,3,79,50,42.66,229.66,UPI
BILL009655,2025-07-26,521,28,3,105,30,37.8,322.8,Cash
BILL009656,2025-08-31,407,99,2,111,30,11.1,203.1,Cash
BILL009657,2025-12-27,759,9,4,383,0,76.6,1608.6,Card
BILL009658,2025-07-30,462,62,3,322,30,173.88,1109.88,UPI
BILL009659,2025-02-18,365,139,2,311,30,31.1,623.1,Card
BILL009660,2025-07-30,622,74,1,483,0,24.15,507.15,Cash
BILL009661,2025-01-13,507,143,3,228,50,123.12,757.12,Cash
BILL009662,2025-01-17,20,168,5,255,30,229.5,1474.5,Card
BILL009663,2025-04-04,343,181,2,232,30,55.68,489.68,UPI
BILL009664,2025-08-11,869,199,2,460,30,165.6,1055.6,Card
BILL009665,2025-12-30,11,92,1,337,30,0.0,307.0,UPI
BILL009666,2025-03-04,465,137,2,92,20,33.12,197.12,Cash
BILL009667,2025-07-20,117,124,3,414,30,0.0,1212.0,Cash
BILL009668,2026-01-01,188,110,3,161,10,24.15,497.15,Cash
BILL009669,2025-04-27,4,37,2,235,20,56.4,506.4,Card
BILL009670,2025-07-10,917,127,1,403,0,20.15,423.15,UPI
BILL009671,2025-09-23,435,125,5,448,0,268.8,2508.8,UPI
BILL009672,2025-09-30,76,54,3,218,0,78.48,732.48,UPI
BILL009673,2025-03-25,747,140,5,409,30,245.4,2260.4,UPI
BILL009674,2025-01-19,115,17,2,409,20,40.9,838.9,UPI
BILL009675,2025-06-09,997,23,2,206,20,49.44,441.44,Card
BILL009676,2025-07-22,528,35,3,158,0,85.32,559.32,UPI
BILL009677,2025-12-23,390,207,1,249,50,12.45,211.45,UPI
BILL009678,2025-01-11,345,95,4,272,0,54.4,1142.4,UPI
BILL009679,2025-02-09,632,187,2,188,50,67.68,393.68,UPI
BILL009680,2025-06-24,789,126,1,219,30,0.0,189.0,Cash
BILL009681,2025-02-15,430,231,5,397,30,357.3,2312.3,Card
BILL009682,2025-01-17,28,88,3,104,50,56.16,318.16,UPI
BILL009683,2025-07-06,199,239,1,254,50,0.0,204.0,Cash
BILL009684,2025-01-13,819,164,5,144,50,36.0,706.0,Card
BILL009685,2025-12-27,577,156,3,314,50,113.04,1005.04,Card
BILL009686,2025-12-05,755,107,1,198,30,9.9,177.9,Card
BILL009687,2025-10-21,386,52,3,76,30,11.4,209.4,UPI
BILL009688,2025-01-17,540,34,5,311,0,186.6,1741.6,UPI
BILL009689,2025-05-22,442,160,4,283,10,203.76,1325.76,UPI
BILL009690,2025-02-10,296,51,2,181,10,65.16,417.16,Card
BILL009691,2025-03-04,857,11,4,294,20,141.12,1297.12,Cash
BILL009692,2025-02-06,851,27,5,216,10,54.0,1124.0,UPI
BILL009693,2025-11-26,981,141,1,271,30,13.55,254.55,Card
BILL009694,2025-11-02,414,95,4,272,10,54.4,1132.4,UPI
BILL009695,2025-02-01,484,163,4,394,0,0.0,1576.0,Card
BILL009696,2025-03-31,581,52,3,76,50,11.4,189.4,Cash
BILL009697,2025-11-30,800,135,5,216,20,194.4,1254.4,UPI
BILL009698,2025-08-04,226,50,2,117,50,28.08,212.08,UPI
BILL009699,2025-02-05,770,14,5,326,0,195.6,1825.6,UPI
BILL009700,2025-01-19,231,91,5,304,50,76.0,1546.0,Cash
BILL009701,2025-09-30,509,128,5,347,50,312.3,1997.3,UPI
BILL009702,2025-06-01,60,73,2,142,10,14.2,288.2,Card
BILL009703,2025-07-19,860,110,1,161,10,8.05,159.05,UPI
BILL009704,2025-10-23,95,118,2,405,0,0.0,810.0,UPI
BILL009705,2025-04-12,257,181,3,232,50,83.52,729.52,Card
BILL009706,2025-04-16,944,64,4,357,10,257.04,1675.04,Cash
BILL009707,2025-03-29,215,203,5,453,10,407.7,2662.7,Card
BILL009708,2025-02-13,217,234,3,245,10,36.75,761.75,Card
BILL009709,2025-01-02,475,147,2,293,20,29.3,595.3,Cash
BILL009710,2025-03-27,447,79,2,344,30,123.84,781.84,Cash
BILL009711,2025-11-16,468,221,3,167,0,90.18,591.18,UPI
BILL009712,2025-11-12,147,32,1,325,50,39.0,314.0,Card
BILL009713,2025-11-28,653,125,4,448,10,215.04,1997.04,UPI
BILL009714,2025-12-02,154,149,3,383,20,0.0,1129.0,Card
BILL009715,2025-01-07,18,223,3,324,10,174.96,1136.96,Cash
BILL009716,2025-09-06,647,111,1,132,50,23.76,105.76,UPI
BILL009717,2025-04-02,184,227,2,193,0,19.3,405.3,Card
BILL009718,2025-11-01,679,118,2,405,0,0.0,810.0,UPI
BILL009719,2025-10-29,738,61,4,384,10,184.32,1710.32,Card
BILL009720,2025-07-07,30,240,4,127,50,91.44,549.44,Cash
BILL009721,2025-12-25,855,161,3,156,0,0.0,468.0,UPI
BILL009722,2025-12-27,497,21,2,364,30,36.4,734.4,Cash
BILL009723,2025-10-15,496,185,1,436,20,0.0,416.0,Card
BILL009724,2025-03-29,304,201,2,501,50,50.1,1002.1,Cash
BILL009725,2025-07-09,142,35,4,158,50,113.76,695.76,UPI
BILL009726,2025-07-08,414,108,2,423,20,42.3,868.3,Card
BILL009727,2025-09-27,921,109,3,379,50,204.66,1291.66,Cash
BILL009728,2025-09-09,480,196,4,470,20,225.6,2085.6,Card
BILL009729,2025-09-08,643,141,3,271,0,40.65,853.65,Card
BILL009730,2025-03-21,453,8,5,305,20,183.0,1688.0,Cash
BILL009731,2025-06-25,116,234,5,245,0,61.25,1286.25,Card
BILL009732,2025-06-25,340,207,1,249,20,12.45,241.45,Cash
BILL009733,2025-11-16,73,184,3,332,50,49.8,995.8,UPI
BILL009734,2025-02-28,518,56,4,382,10,76.4,1594.4,Cash
BILL009735,2025-03-29,54,56,2,382,10,38.2,792.2,UPI
BILL009736,2025-08-14,739,61,2,384,0,92.16,860.16,UPI
BILL009737,2025-07-06,83,177,5,410,10,0.0,2040.0,Cash
BILL009738,2025-10-04,496,52,5,76,20,19.0,379.0,Cash
BILL009739,2025-02-24,175,225,5,285,50,256.5,1631.5,UPI
BILL009740,2025-08-26,926,50,1,117,50,14.04,81.04,UPI
BILL009741,2025-07-24,74,145,5,477,0,119.25,2504.25,Card
BILL009742,2025-01-30,564,223,2,324,20,116.64,744.64,UPI
BILL009743,2025-12-31,932,105,5,420,10,378.0,2468.0,Cash
BILL009744,2025-03-31,111,188,3,477,30,257.58,1658.58,Cash
BILL009745,2025-02-03,811,162,1,335,0,60.3,395.3,Cash
BILL009746,2025-08-06,519,149,5,383,50,0.0,1865.0,UPI
BILL009747,2025-04-13,148,94,1,188,30,33.84,191.84,Card
BILL009748,2025-04-23,799,32,3,325,30,117.0,1062.0,Cash
BILL009749,2025-11-18,879,176,1,341,0,17.05,358.05,UPI
BILL009750,2025-09-04,218,161,4,156,20,0.0,604.0,Card
BILL009751,2025-04-15,834,53,4,499,30,99.8,2065.8,UPI
BILL009752,2025-03-24,31,156,1,314,20,37.68,331.68,Card
BILL009753,2025-12-30,264,36,1,318,50,0.0,268.0,UPI
BILL009754,2025-02-15,777,15,1,372,20,44.64,396.64,UPI
BILL009755,2025-12-31,435,138,1,451,30,22.55,443.55,Cash
BILL009756,2025-11-05,523,217,4,379,10,181.92,1687.92,Cash
BILL009757,2025-04-04,720,4,4,262,20,188.64,1216.64,UPI
BILL009758,2025-05-19,796,18,5,165,30,148.5,943.5,Card
BILL009759,2025-02-09,536,75,2,390,20,0.0,760.0,Card
BILL009760,2025-09-15,753,230,3,333,0,179.82,1178.82,Cash
BILL009761,2025-02-15,142,169,4,254,30,0.0,986.0,UPI
BILL009762,2025-06-12,118,59,2,404,20,40.4,828.4,Card
BILL009763,2025-06-12,492,47,1,172,50,8.6,130.6,Cash
BILL009764,2025-12-26,464,95,5,272,20,68.0,1408.0,UPI
BILL009765,2025-09-29,199,140,3,409,30,147.24,1344.24,Cash
BILL009766,2025-09-09,58,175,3,466,50,0.0,1348.0,UPI
BILL009767,2025-06-27,419,79,1,344,0,61.92,405.92,UPI
BILL009768,2025-04-11,630,151,3,304,10,164.16,1066.16,Card
BILL009769,2025-07-25,411,96,5,95,0,0.0,475.0,UPI
BILL009770,2025-07-12,884,106,2,336,50,120.96,742.96,UPI
BILL009771,2025-03-10,820,39,2,349,30,34.9,702.9,Cash
BILL009772,2025-02-24,594,84,4,365,10,175.2,1625.2,Card
BILL009773,2025-09-07,270,104,4,409,0,196.32,1832.32,UPI
BILL009774,2025-06-23,795,128,3,347,10,187.38,1218.38,Cash
BILL009775,2025-01-26,823,29,2,81,10,19.44,171.44,Cash
BILL009776,2025-10-17,109,26,4,445,0,0.0,1780.0,Cash
BILL009777,2025-08-14,31,225,1,285,20,51.3,316.3,Card
BILL009778,2025-02-21,603,222,3,428,20,64.2,1328.2,Card
BILL009779,2025-02-16,720,149,4,383,20,0.0,1512.0,UPI
BILL009780,2025-07-25,876,163,5,394,10,0.0,1960.0,Cash
BILL009781,2025-05-29,415,229,2,370,30,37.0,747.0,UPI
BILL009782,2025-01-26,29,202,3,202,50,109.08,665.08,Cash
BILL009783,2025-03-27,866,233,4,275,20,132.0,1212.0,UPI
BILL009784,2025-01-09,745,8,5,305,0,183.0,1708.0,Cash
BILL009785,2025-09-22,967,234,3,245,10,36.75,761.75,UPI
BILL009786,2025-06-19,433,81,5,415,50,0.0,2025.0,Cash
BILL009787,2025-01-11,597,207,1,249,50,12.45,211.45,Card
BILL009788,2025-09-09,919,200,1,116,10,20.88,126.88,Card
BILL009789,2025-07-23,647,83,3,459,20,247.86,1604.86,Cash
BILL009790,2025-02-18,918,189,2,211,50,75.96,447.96,Cash
BILL009791,2025-08-13,689,135,3,216,50,116.64,714.64,Card
BILL009792,2025-11-27,448,20,2,212,20,76.32,480.32,Cash
BILL009793,2025-03-11,999,121,4,170,50,34.0,664.0,UPI
BILL009794,2025-05-10,36,155,5,281,20,252.9,1637.9,Cash
BILL009795,2025-08-28,740,120,1,345,50,62.1,357.1,Cash
BILL009796,2025-06-28,150,192,3,475,0,0.0,1425.0,Cash
BILL009797,2025-07-23,316,5,1,221,10,26.52,237.52,Cash
BILL009798,2025-09-11,352,189,1,211,10,37.98,238.98,Cash
BILL009799,2025-09-15,269,100,1,345,30,0.0,315.0,Cash
BILL009800,2025-05-20,339,228,4,229,10,164.88,1070.88,UPI
BILL009801,2025-05-06,392,217,2,379,50,90.96,798.96,Cash
BILL009802,2025-02-06,684,97,1,473,0,85.14,558.14,UPI
BILL009803,2025-02-13,965,230,4,333,0,239.76,1571.76,Card
BILL009804,2025-02-27,745,162,2,335,20,120.6,770.6,Cash
BILL009805,2025-08-28,805,193,4,526,0,378.72,2482.72,Card
BILL009806,2025-09-11,714,87,2,467,0,0.0,934.0,UPI
BILL009807,2025-11-21,283,13,2,275,0,0.0,550.0,UPI
BILL009808,2025-05-07,12,114,3,486,0,174.96,1632.96,Cash
BILL009809,2025-02-15,429,118,4,405,30,0.0,1590.0,Cash
BILL009810,2025-08-02,699,93,4,353,50,70.6,1432.6,Cash
BILL009811,2025-05-26,45,61,5,384,10,230.4,2140.4,Cash
BILL009812,2025-06-01,705,224,2,248,50,59.52,505.52,Card
BILL009813,2025-12-20,160,102,1,312,0,0.0,312.0,UPI
BILL009814,2025-06-30,44,24,2,237,50,23.7,447.7,Card
BILL009815,2025-06-20,401,67,4,350,50,0.0,1350.0,Card
BILL009816,2025-04-11,955,89,5,305,50,274.5,1749.5,UPI
BILL009817,2025-07-20,816,175,4,466,50,0.0,1814.0,UPI
BILL009818,2025-07-03,807,99,4,111,0,22.2,466.2,UPI
BILL009819,2025-07-20,11,51,2,181,0,65.16,427.16,Cash
BILL009820,2025-08-07,440,23,4,206,50,98.88,872.88,UPI
BILL009821,2025-02-09,473,42,2,171,30,0.0,312.0,UPI
BILL009822,2025-07-09,840,172,4,238,30,47.6,969.6,Card
BILL009823,2025-06-08,777,146,3,113,10,0.0,329.0,UPI
BILL009824,2025-11-10,425,153,3,315,20,113.4,1038.4,Card
BILL009825,2025-01-27,131,123,3,220,30,0.0,630.0,Card
BILL009826,2025-07-22,819,117,4,179,30,35.8,721.8,Card
BILL009827,2025-04-01,805,209,3,442,50,238.68,1514.68,UPI
BILL009828,2025-01-25,808,176,2,341,0,34.1,716.1,Cash
BILL009829,2025-08-26,276,126,2,219,20,0.0,418.0,Card
BILL009830,2025-08-01,647,180,1,189,0,0.0,189.0,UPI
BILL009831,2025-10-29,393,56,2,382,10,38.2,792.2,UPI
BILL009832,2025-07-02,986,207,1,249,30,12.45,231.45,Card
BILL009833,2025-06-01,868,196,2,470,30,112.8,1022.8,Card
BILL009834,2025-11-14,654,197,4,410,50,196.8,1786.8,Card
BILL009835,2025-06-12,784,49,1,120,50,6.0,76.0,Card
BILL009836,2025-11-24,685,156,2,314,10,75.36,693.36,UPI
BILL009837,2025-06-27,480,107,1,198,50,9.9,157.9,Cash
BILL009838,2025-08-17,607,148,5,377,10,0.0,1875.0,Cash
BILL009839,2025-03-17,811,176,3,341,10,51.15,1064.15,UPI
BILL009840,2025-09-26,677,239,2,254,30,0.0,478.0,Card
BILL009841,2026-01-01,680,100,1,345,50,0.0,295.0,Cash
BILL009842,2025-08-11,693,61,3,384,10,138.24,1280.24,UPI
BILL009843,2025-05-22,587,20,3,212,50,114.48,700.48,Card
BILL009844,2025-01-06,664,41,3,391,20,58.65,1211.65,Cash
BILL009845,2025-08-19,79,19,5,380,0,0.0,1900.0,Card
BILL009846,2025-02-15,994,205,1,126,50,6.3,82.3,Card
